iter	RMSE
1683	351.7220116
1684	351.6268484
1685	351.5175341
1686	351.4698242
1687	351.3691479
1688	351.2845357
1689	351.128946
1690	350.9850176
1691	350.7629511
1692	350.676948
1693	350.6514968
1694	350.4779934
1695	350.307616
1696	350.151754
1697	350.0153297
1698	349.8932163
1699	349.7144342
1700	349.5267144
1701	349.3807914
1702	349.2054808
1703	349.1291735
1704	348.9404771
1705	348.8556886
1706	348.7107941
1707	348.5518341
1708	348.4650493
1709	348.3517579
1710	348.1900577
1711	348.126891
1712	348.0194977
1713	347.8490527
1714	347.7678501
1715	347.7043343
1716	347.6099429
1717	347.403319
1718	347.1363368
1719	347.0722627
1720	346.9331007
1721	346.7056388
1722	346.6487287
1723	346.6060051
1724	346.484865
1725	346.3950855
1726	346.2107123
1727	346.038138
1728	345.8545964
1729	345.8296901
1730	345.8057341
1731	345.6777241
1732	345.3433323
1733	345.2500474
1734	345.0855721
1735	344.9188293
1736	344.8178386
1737	344.5641779
1738	344.4151796
1739	344.2839727
1740	344.1461686
1741	343.9690499
1742	343.861646
1743	343.6847287
1744	343.576501
1745	343.517171
1746	343.3410226
1747	343.1963486
1748	342.9447558
1749	342.8452581
1750	342.7718767
1751	342.5206972
1752	342.3676044
1753	342.2615744
1754	342.0976944
1755	341.9448164
1756	341.8127817
1757	341.673959
1758	341.6035719
1759	341.3696003
1760	341.2430217
1761	341.03096
1762	340.906408
1763	340.8214994
1764	340.7142693
1765	340.5666899
1766	340.4827552
1767	340.2715412
1768	340.1524897
1769	340.0911846
1770	339.9492408
1771	339.8208521
1772	339.674998
1773	339.5487914
1774	339.3820186
1775	339.2797285
1776	339.1212532
1777	339.0411831
1778	338.942876
1779	338.8042965
1780	338.6779834
1781	338.5884909
1782	338.5257007
1783	338.411727
1784	338.2813312
1785	338.1794532
1786	338.1073867
1787	337.9263653
1788	337.7545529
1789	337.6826342
1790	337.6026748
1791	337.4493707
1792	337.3647993
1793	337.2846836
1794	337.1466663
1795	337.029729
1796	336.8492168
1797	336.7817077
1798	336.5496994
1799	336.3896959
1800	336.2810893
1801	336.1086547
1802	335.9647388
1803	335.9032559
1804	335.7443676
1805	335.6608081
1806	335.6166975
1807	335.5059421
1808	335.4431544
1809	335.3583365
1810	335.2721667
1811	335.1650545
1812	335.0553919
1813	334.8807796
1814	334.6852176
1815	334.5334655
1816	334.4134756
1817	334.3134622
1818	334.1390137
1819	333.983767
1820	333.88071
1821	333.8026011
1822	333.6580375
1823	333.5355585
1824	333.3174303
1825	333.1610105
1826	332.9350083
1827	332.8172865
1828	332.7057656
1829	332.5209455
1830	332.3649598
1831	332.2262002
1832	332.1625542
1833	332.0802555
1834	331.9827469
1835	331.8437107
1836	331.7644974
1837	331.6620429
1838	331.5062245
1839	331.4450399
1840	331.3782606
1841	331.2290214
1842	331.0875521
1843	330.8907984
1844	330.7775475
1845	330.730533
1846	330.6131148
1847	330.4560713
1848	330.417973
1849	330.280205
1850	330.2244025
1851	330.0277113
1852	329.8052529
1853	329.7446834
1854	329.5448974
1855	329.4427987
1856	329.2688043
1857	329.1317407
1858	329.0721659
1859	329.0327569
1860	328.912114
1861	328.7805155
1862	328.6037084
1863	328.5417722
1864	328.41803
1865	328.2611945
1866	328.1325919
1867	328.0125507
1868	327.9651962
1869	327.868425
1870	327.8131757
1871	327.7345236
1872	327.5910467
1873	327.5297486
1874	327.426348
1875	327.3748776
1876	327.3471444
1877	327.2826171
1878	327.1547934
1879	327.0181374
1880	326.8668141
1881	326.7786825
1882	326.617156
1883	326.5981389
1884	326.4246378
1885	326.3420165
1886	326.157
1887	326.0327646
1888	325.9564564
1889	325.8455251
1890	325.7389375
1891	325.6795459
1892	325.587655
1893	325.4880228
1894	325.3480706
1895	325.2952145
1896	325.2148197
1897	325.1321608
1898	325.0281975
1899	324.8910342
1900	324.8528852
1901	324.7138551
1902	324.6678708
1903	324.5160212
1904	324.4389857
1905	324.3119569
1906	324.2142189
1907	324.088613
1908	323.9403009
1909	323.8463306
1910	323.7281085
1911	323.6025415
1912	323.4863106
1913	323.4057582
1914	323.3608776
1915	323.3168267
1916	323.251575
1917	323.2091287
1918	323.1422099
1919	323.02383
1920	322.9354957
1921	322.8679227
1922	322.7968151
1923	322.55389
1924	322.4835653
1925	322.4173407
1926	322.3179339
1927	322.2368605
1928	322.0979333
1929	321.9960129
1930	321.8751459
1931	321.7935092
1932	321.7724815
1933	321.7045856
1934	321.6029699
1935	321.483604
1936	321.342895
1937	321.2282343
1938	321.2081119
1939	321.1422333
1940	320.9814152
1941	320.8929472
1942	320.6917911
1943	320.5947771
1944	320.5148536
1945	320.3004625
1946	320.2482851
1947	320.1508762
1948	320.0858167
1949	319.9132375
1950	319.7247411
1951	319.5911239
1952	319.4422038
1953	319.320348
1954	319.2474486
1955	319.1864786
1956	319.0337145
1957	318.9528179
1958	318.9011295
1959	318.8180617
1960	318.7518918
1961	318.7014368
1962	318.5848093
1963	318.4584331
1964	318.353746
1965	318.2807767
1966	318.1360902
1967	318.0130754
1968	317.841927
1969	317.7800353
1970	317.5801858
1971	317.4819531
1972	317.3670485
1973	317.3104831
1974	317.2183996
1975	317.0321468
1976	316.922713
1977	316.7411403
1978	316.7369617
1979	316.5751795
1980	316.5012693
1981	316.4525454
1982	316.390478
1983	316.3437638
1984	316.2286266
1985	316.0913647
1986	316.0029775
1987	315.789402
1988	315.6301899
1989	315.5638307
1990	315.4119997
1991	315.2569817
1992	315.1224675
1993	315.0416312
1994	315.0004182
1995	314.8612391
1996	314.7834488
1997	314.7096337
1998	314.5115662
1999	314.4245431
2000	314.3427867
2001	314.2235052
2002	314.0359728
2003	313.9159235
2004	313.8524448
2005	313.7828025
2006	313.6917183
2007	313.5727595
2008	313.3937743
2009	313.2733528
2010	313.2038833
2011	313.1242678
2012	313.071189
2013	313.0394232
2014	312.9653418
2015	312.8632032
2016	312.739289
2017	312.5929059
2018	312.5034423
2019	312.4324354
2020	312.2888531
2021	312.1807765
2022	312.0770133
2023	312.0223662
2024	311.9549052
2025	311.8225516
2026	311.7558118
2027	311.6091684
2028	311.5464143
2029	311.4653496
2030	311.4071391
2031	311.3185501
2032	311.2219198
2033	311.1662161
2034	311.0475736
2035	310.9775346
2036	310.8389806
2037	310.725157
2038	310.6814574
2039	310.5693411
2040	310.4097651
2041	310.3469222
2042	310.2290388
2043	310.1230357
2044	310.0462596
2045	309.9978253
2046	309.9002267
2047	309.8357528
2048	309.5399188
2049	309.4431819
2050	309.3929422
2051	309.3545874
2052	309.2490877
2053	309.1872718
2054	309.0587998
2055	308.9722886
2056	308.9152648
2057	308.8298469
2058	308.7907775
2059	308.7309149
2060	308.6891164
2061	308.6204078
2062	308.4801586
2063	308.4328726
2064	308.3920757
2065	308.3752924
2066	308.2957219
2067	308.233328
2068	308.1678241
2069	308.0007922
2070	307.9186733
2071	307.8793427
2072	307.7885569
2073	307.6797266
2074	307.5995937
2075	307.5679042
2076	307.5066825
2077	307.4205325
2078	307.3055855
2079	307.1640781
2080	307.0796669
2081	306.9997901
2082	306.8306357
2083	306.7280476
2084	306.68595
2085	306.6456396
2086	306.4863397
2087	306.4016714
2088	306.3102854
2089	306.2078539
2090	306.0610715
2091	305.8930322
2092	305.8521047
2093	305.8134335
2094	305.6544604
2095	305.5752664
2096	305.4259067
2097	305.3244797
2098	305.2322392
2099	305.2270535
2100	305.1235207
2101	305.0506288
2102	304.9688207
2103	304.9099109
2104	304.8298929
2105	304.7293979
2106	304.580873
2107	304.549603
2108	304.5245279
2109	304.4428722
2110	304.4252948
2111	304.3919774
2112	304.353057
2113	304.2873043
2114	304.1848408
2115	304.0653528
2116	303.943438
2117	303.8639385
2118	303.7925788
2119	303.7100662
2120	303.6325861
2121	303.5255455
2122	303.4922572
2123	303.4146168
2124	303.3519493
2125	303.3132293
2126	303.2350572
2127	303.1509448
2128	303.0851087
2129	302.9822767
2130	302.9444392
2131	302.866703
2132	302.7444174
2133	302.6690142
2134	302.4999648
2135	302.4171716
2136	302.2924644
2137	302.2136643
2138	302.16111
2139	302.0511111
2140	302.0199822
2141	301.9711934
2142	301.9170594
2143	301.794203
2144	301.7027439
2145	301.6634964
2146	301.6410829
2147	301.5081192
2148	301.4729143
2149	301.443814
2150	301.3466807
2151	301.234939
2152	301.1621156
2153	301.1112656
2154	300.9796703
2155	300.90674
2156	300.8140618
2157	300.7680982
2158	300.6845051
2159	300.6143267
2160	300.5440724
2161	300.4731886
2162	300.4321763
2163	300.3277585
2164	300.2464463
2165	300.1738456
2166	300.1073243
2167	300.0335865
2168	299.9192651
2169	299.7579469
2170	299.7220302
2171	299.7134869
2172	299.5454647
2173	299.4675494
2174	299.3986745
2175	299.3286042
2176	299.3015614
2177	299.270505
2178	299.2232592
2179	299.1413868
2180	299.1031234
2181	299.0696058
2182	298.9917056
2183	298.9651842
2184	298.8651617
2185	298.7455794
2186	298.6583888
2187	298.5857639
2188	298.4856901
2189	298.4105721
2190	298.3172334
2191	298.1713612
2192	298.0673771
2193	298.0417121
2194	297.9722289
2195	297.9209596
2196	297.7152714
2197	297.6849282
2198	297.6130137
2199	297.5446096
2200	297.5093568
2201	297.4804752
2202	297.3343037
2203	297.3100773
2204	297.2179479
2205	297.1517634
2206	297.0001984
2207	296.963835
2208	296.931112
2209	296.8114092
2210	296.6358901
2211	296.5364304
2212	296.4492658
2213	296.3689182
2214	296.3084773
2215	296.2338323
2216	296.1418224
2217	296.0527653
2218	295.9818258
2219	295.8826196
2220	295.822758
2221	295.7920745
2222	295.7274679
2223	295.6625772
2224	295.6535942
2225	295.6300834
2226	295.5862916
2227	295.5125716
2228	295.4520298
2229	295.3050671
2230	295.227057
2231	295.1548208
2232	295.1344569
2233	295.0715605
2234	294.9318008
2235	294.8480815
2236	294.7574896
2237	294.7305794
2238	294.6694206
2239	294.5989045
2240	294.4581702
2241	294.4278561
2242	294.353551
2243	294.3058707
2244	294.2974509
2245	294.2110555
2246	294.1636449
2247	294.1271642
2248	294.0975754
2249	293.9390396
2250	293.8704975
2251	293.7569289
2252	293.6942727
2253	293.6602359
2254	293.5871489
2255	293.4427547
2256	293.3826874
2257	293.3128054
2258	293.1833667
2259	293.1123234
2260	293.0209274
2261	292.9035357
2262	292.8578697
2263	292.8226754
2264	292.7485024
2265	292.7376913
2266	292.6656954
2267	292.5556003
2268	292.5363825
2269	292.5228901
2270	292.4219126
2271	292.358463
2272	292.2618277
2273	292.2194487
2274	292.1611934
2275	292.0678673
2276	291.9935809
2277	291.8731362
2278	291.8409785
2279	291.735719
2280	291.7282003
2281	291.6598521
2282	291.6370054
2283	291.5587838
2284	291.4829282
2285	291.4085305
2286	291.3693678
2287	291.3447634
2288	291.2799564
2289	291.1729503
2290	291.1131491
2291	291.0458632
2292	291.0306977
2293	290.9078847
2294	290.8729517
2295	290.73038
2296	290.6860493
2297	290.6071748
2298	290.5857551
2299	290.4390634
2300	290.3787624
2301	290.3226142
2302	290.2965959
2303	290.2727529
2304	290.2174433
2305	290.1362856
2306	290.0916711
2307	290.0473495
2308	290.0235898
2309	289.9242595
2310	289.861487
2311	289.7858091
2312	289.6557277
2313	289.5279246
2314	289.4827542
2315	289.4102817
2316	289.3512637
2317	289.2111523
2318	289.1566116
2319	289.1092922
2320	289.0756653
2321	289.0196226
2322	288.9569139
2323	288.8589835
2324	288.844703
2325	288.7294494
2326	288.6402358
2327	288.6010034
2328	288.5210428
2329	288.4404703
2330	288.3738275
2331	288.2301881
2332	288.1948171
2333	288.1765555
2334	288.0721183
2335	288.0231674
2336	287.9437503
2337	287.9316553
2338	287.8189648
2339	287.7483458
2340	287.7097829
2341	287.5918545
2342	287.5318983
2343	287.4531775
2344	287.3698361
2345	287.2860852
2346	287.2266016
2347	287.172744
2348	287.0967126
2349	287.0627889
2350	287.0118115
2351	286.9545724
2352	286.8599774
2353	286.8355414
2354	286.7062725
2355	286.6954032
2356	286.5941414
2357	286.5479945
2358	286.4930456
2359	286.4660431
2360	286.4111702
2361	286.3252385
2362	286.298822
2363	286.2772558
2364	286.2104504
2365	286.1934785
2366	286.1049886
2367	286.0499939
2368	286.0330714
2369	285.9376452
2370	285.9117572
2371	285.8328365
2372	285.8055684
2373	285.7323513
2374	285.6558782
2375	285.6333969
2376	285.5999357
2377	285.5412114
2378	285.3991557
2379	285.3345847
2380	285.3214239
2381	285.2517255
2382	285.2108913
2383	285.0864958
2384	284.9601076
2385	284.9114001
2386	284.8662549
2387	284.834794
2388	284.7751524
2389	284.7125776
2390	284.6943137
2391	284.5920152
2392	284.4824645
2393	284.4654964
2394	284.3311871
2395	284.2893059
2396	284.1588698
2397	284.0956704
2398	284.009643
2399	283.837232
2400	283.8149581
2401	283.6851216
2402	283.5771061
2403	283.4738369
2404	283.4290138
2405	283.3756964
2406	283.3544095
2407	283.3290947
2408	283.2934695
2409	283.2476222
2410	283.1503437
2411	283.0117957
2412	283.0043317
2413	282.9404432
2414	282.8635675
2415	282.8347729
2416	282.7667789
2417	282.7059633
2418	282.6368844
2419	282.5911629
2420	282.5476776
2421	282.4606256
2422	282.321062
2423	282.2746108
2424	282.2555485
2425	282.2545588
2426	282.1694854
2427	282.032534
2428	281.9557429
2429	281.8239953
2430	281.770865
2431	281.7067347
2432	281.6686907
2433	281.6347817
2434	281.624643
2435	281.5490786
2436	281.4875801
2437	281.4008888
2438	281.3413311
2439	281.2714062
2440	281.2280513
2441	281.149766
2442	281.0889413
2443	280.983059
2444	280.8550439
2445	280.7987716
2446	280.7344491
2447	280.5971342
2448	280.5233135
2449	280.4580192
2450	280.4121197
2451	280.3759522
2452	280.3413615
2453	280.2774552
2454	280.2123414
2455	280.0875339
2456	280.0369643
2457	279.9464335
2458	279.8392929
2459	279.8159721
2460	279.7776135
2461	279.6922892
2462	279.6392258
2463	279.5904616
2464	279.5245279
2465	279.4267895
2466	279.4173672
2467	279.3736324
2468	279.2795417
2469	279.2540515
2470	279.122471
2471	279.0905239
2472	279.0530185
2473	278.9301061
2474	278.9096554
2475	278.8701682
2476	278.8190613
2477	278.7220278
2478	278.6824541
2479	278.626527
2480	278.551563
2481	278.4146353
2482	278.3503567
2483	278.2874165
2484	278.2220659
2485	278.1465606
2486	278.0031441
2487	277.981205
2488	277.8976591
2489	277.8495891
2490	277.7341105
2491	277.6597065
2492	277.6390904
2493	277.6254744
2494	277.5557095
2495	277.5177999
2496	277.4407001
2497	277.3759256
2498	277.3082187
2499	277.2542666
2500	277.2228161
2501	277.174988
2502	277.1570587
2503	277.0764963
2504	277.0138621
2505	276.9609729
2506	276.9024323
2507	276.7808218
2508	276.7210975
2509	276.7012839
2510	276.6113467
2511	276.5547291
2512	276.4560037
2513	276.3615624
2514	276.2756805
2515	276.2297415
2516	276.2001475
2517	276.1318399
2518	276.0722404
2519	276.052406
2520	276.0096696
2521	275.9452435
2522	275.8379634
2523	275.7208733
2524	275.6704398
2525	275.5950504
2526	275.5738591
2527	275.5206253
2528	275.3993287
2529	275.3554993
2530	275.3134488
2531	275.2455755
2532	275.2089759
2533	275.1440639
2534	275.139222
2535	275.1279765
2536	275.0196374
2537	274.9621488
2538	274.8882142
2539	274.857509
2540	274.7517387
2541	274.6642894
2542	274.6133616
2543	274.4999453
2544	274.4784032
2545	274.4260148
2546	274.3870132
2547	274.3381634
2548	274.2533511
2549	274.1893526
2550	274.1665967
2551	274.1129407
2552	274.0717408
2553	274.0283185
2554	273.9011271
2555	273.8495669
2556	273.7667928
2557	273.6559461
2558	273.5765942
2559	273.511865
2560	273.4357479
2561	273.4329286
2562	273.3144101
2563	273.263459
2564	273.2051447
2565	273.1124909
2566	273.0852644
2567	273.0431062
2568	272.9726313
2569	272.8874563
2570	272.8785378
2571	272.7974475
2572	272.6963452
2573	272.6587125
2574	272.6128536
2575	272.5320871
2576	272.4356399
2577	272.3769348
2578	272.3323984
2579	272.2469641
2580	272.1989794
2581	272.1060365
2582	272.1033092
2583	272.0220709
2584	272.0121541
2585	271.9490366
2586	271.8924379
2587	271.8101479
2588	271.6563984
2589	271.5858355
2590	271.5167501
2591	271.4503303
2592	271.3627625
2593	271.2739463
2594	271.2712188
2595	271.2174878
2596	271.2046117
2597	271.1195758
2598	271.0351906
2599	271.0316324
2600	270.9502588
2601	270.949403
2602	270.8866291
2603	270.8354368
2604	270.80805
2605	270.773514
2606	270.7166819
2607	270.5939206
2608	270.5517727
2609	270.4906196
2610	270.4446974
2611	270.3673664
2612	270.228823
2613	270.2145598
2614	270.1591784
2615	270.1090162
2616	270.101129
2617	270.0109352
2618	269.9885763
2619	269.9297129
2620	269.9190758
2621	269.849878
2622	269.7871987
2623	269.7393658
2624	269.6637961
2625	269.5186947
2626	269.4208413
2627	269.341126
2628	269.3399834
2629	269.3020408
2630	269.2421119
2631	269.2098868
2632	269.121577
2633	269.0987387
2634	269.0815563
2635	269.014581
2636	268.9827761
2637	268.9807878
2638	268.9551796
2639	268.9211666
2640	268.830148
2641	268.6822707
2642	268.6679229
2643	268.5808941
2644	268.5707576
2645	268.5275025
2646	268.4545022
2647	268.3760607
2648	268.371652
2649	268.3529065
2650	268.2533856
2651	268.1929971
2652	268.1529085
2653	268.1360226
2654	268.1197456
2655	268.1110891
2656	268.0386927
2657	267.9362729
2658	267.9319089
2659	267.9065181
2660	267.7901641
2661	267.7365241
2662	267.6929613
2663	267.6499105
2664	267.6437099
2665	267.5836613
2666	267.5763301
2667	267.5271315
2668	267.3789428
2669	267.3373122
2670	267.3125984
2671	267.2409971
2672	267.2190432
2673	267.189568
2674	267.1588657
2675	267.1155295
2676	267.0754452
2677	267.0437867
2678	266.990706
2679	266.9753346
2680	266.9462002
2681	266.9065766
2682	266.8384932
2683	266.8221131
2684	266.7966411
2685	266.7011917
2686	266.6590968
2687	266.6259417
2688	266.6089328
2689	266.5087444
2690	266.4706529
2691	266.3805908
2692	266.3166458
2693	266.259406
2694	266.1971159
2695	266.1157047
2696	266.0422459
2697	266.022173
2698	265.9391872
2699	265.9352341
2700	265.9167971
2701	265.8983453
2702	265.8542229
2703	265.8462417
2704	265.8401345
2705	265.8236424
2706	265.8011355
2707	265.7540441
2708	265.7018342
2709	265.6300763
2710	265.5758649
2711	265.5189666
2712	265.4399946
2713	265.3167439
2714	265.283143
2715	265.2637989
2716	265.243393
2717	265.191475
2718	265.142225
2719	265.1220386
2720	265.1025623
2721	265.0832918
2722	265.0277837
2723	264.9958393
2724	264.9656143
2725	264.9313846
2726	264.8956396
2727	264.8283965
2728	264.7854297
2729	264.72554
2730	264.6982495
2731	264.6340529
2732	264.5592471
2733	264.536304
2734	264.4229035
2735	264.3655054
2736	264.3093469
2737	264.2170193
2738	264.1817419
2739	264.147785
2740	264.1435331
2741	264.1232025
2742	264.1021504
2743	264.048193
2744	263.9293029
2745	263.9033733
2746	263.8310622
2747	263.717942
2748	263.6290308
2749	263.5853161
2750	263.471721
2751	263.3688609
2752	263.3072775
2753	263.2619303
2754	263.2097301
2755	263.166463
2756	263.1165187
2757	263.0263338
2758	263.0213854
2759	262.9374412
2760	262.9183308
2761	262.8636906
2762	262.7919939
2763	262.7414029
2764	262.6965164
2765	262.6610078
2766	262.6430196
2767	262.5997667
2768	262.5824057
2769	262.5526367
2770	262.4759004
2771	262.426312
2772	262.3527834
2773	262.3256986
2774	262.2733507
2775	262.2026301
2776	262.1355173
2777	262.0943929
2778	262.0754617
2779	262.0256886
2780	261.9433169
2781	261.934834
2782	261.9065149
2783	261.8552437
2784	261.8238673
2785	261.7544094
2786	261.6986634
2787	261.6656636
2788	261.646983
2789	261.5881627
2790	261.5208131
2791	261.423113
2792	261.373887
2793	261.3416524
2794	261.3236137
2795	261.2271524
2796	261.1140414
2797	261.0925853
2798	261.0545606
2799	261.0072012
2800	260.8988195
2801	260.8725468
2802	260.8155252
2803	260.754852
2804	260.6966564
2805	260.6794685
2806	260.6503101
2807	260.5925685
2808	260.5257699
2809	260.4899224
2810	260.4289519
2811	260.3881952
2812	260.3170902
2813	260.2258163
2814	260.1921364
2815	260.1332613
2816	260.0866178
2817	259.9987216
2818	259.9406006
2819	259.8935499
2820	259.7968262
2821	259.7953649
2822	259.7372925
2823	259.6206737
2824	259.5370969
2825	259.5277946
2826	259.4574953
2827	259.4125543
2828	259.3905183
2829	259.3535173
2830	259.3338561
2831	259.263986
2832	259.2416873
2833	259.1567924
2834	259.1052292
2835	259.0252012
2836	259.0025138
2837	258.9318545
2838	258.8390815
2839	258.7493772
2840	258.698476
2841	258.6793468
2842	258.6630536
2843	258.5691066
2844	258.5172254
2845	258.4542178
2846	258.4135235
2847	258.3564042
2848	258.2696435
2849	258.1495124
2850	258.0976259
2851	257.9894644
2852	257.944245
2853	257.9386711
2854	257.8968433
2855	257.8228913
2856	257.7849005
2857	257.712224
2858	257.6473565
2859	257.6258009
2860	257.6020505
2861	257.5127548
2862	257.4137428
2863	257.3632288
2864	257.3419642
2865	257.2904812
2866	257.1739664
2867	257.1239201
2868	257.0672653
2869	257.0498199
2870	257.0291648
2871	256.9963441
2872	256.9692488
2873	256.9136621
2874	256.8724113
2875	256.8215706
2876	256.7791062
2877	256.6695694
2878	256.6496612
2879	256.592293
2880	256.4880987
2881	256.4418672
2882	256.4227743
2883	256.3691938
2884	256.2926972
2885	256.2637922
2886	256.2275941
2887	256.1923129
2888	256.1739379
2889	256.157037
2890	256.0967525
2891	256.0421375
2892	256.0083077
2893	255.9831855
2894	255.9226871
2895	255.863676
2896	255.8118693
2897	255.7565898
2898	255.7042666
2899	255.6574289
2900	255.6058455
2901	255.5533832
2902	255.5304547
2903	255.4895006
2904	255.4726568
2905	255.4412745
2906	255.396509
2907	255.3452808
2908	255.3294095
2909	255.2962076
2910	255.2082224
2911	255.1891573
2912	255.0849005
2913	255.0538577
2914	255.0028365
2915	254.9187626
2916	254.8877367
2917	254.8578389
2918	254.8182614
2919	254.6951605
2920	254.6657113
2921	254.62113
2922	254.5851536
2923	254.5676949
2924	254.4881526
2925	254.3889596
2926	254.2821567
2927	254.2418638
2928	254.1977467
2929	254.1458124
2930	254.0895257
2931	253.9543543
2932	253.9376075
2933	253.8863273
2934	253.863584
2935	253.7809626
2936	253.7755198
2937	253.7323192
2938	253.6655313
2939	253.6277296
2940	253.6131515
2941	253.5617697
2942	253.5351764
2943	253.4522768
2944	253.349717
2945	253.2626841
2946	253.2270884
2947	253.2259179
2948	253.2093773
2949	253.1940506
2950	253.1029151
2951	252.9643752
2952	252.8911173
2953	252.8622594
2954	252.7859441
2955	252.7071559
2956	252.576689
2957	252.5109227
2958	252.476341
2959	252.427232
2960	252.4100638
2961	252.3566132
2962	252.3227921
2963	252.2719787
2964	252.2115507
2965	252.1282791
2966	252.0673625
2967	251.9893828
2968	251.9605372
2969	251.8840499
2970	251.8326891
2971	251.7409124
2972	251.6921376
2973	251.6547368
2974	251.6386909
2975	251.6111534
2976	251.5628622
2977	251.5271625
2978	251.460235
2979	251.3983684
2980	251.3714823
2981	251.3073773
2982	251.2554722
2983	251.2086316
2984	251.1785766
2985	251.1344685
2986	251.0844248
2987	251.049612
2988	251.0032604
2989	250.9752617
2990	250.9099421
2991	250.8619461
2992	250.8585782
2993	250.8307904
2994	250.7998299
2995	250.7878179
2996	250.7160467
2997	250.6953818
2998	250.6695892
2999	250.5953733
3000	250.5796721
3001	250.5412468
3002	250.5385455
3003	250.525698
3004	250.5087005
3005	250.4751916
3006	250.4110681
3007	250.3742652
3008	250.3265285
3009	250.312131
3010	250.2215162
3011	250.1535171
3012	250.0953398
3013	250.0535774
3014	249.9739595
3015	249.9156014
3016	249.9142176
3017	249.8779325
3018	249.8442717
3019	249.822657
3020	249.8158633
3021	249.7126812
3022	249.6648089
3023	249.6616829
3024	249.6291953
3025	249.5699117
3026	249.5550142
3027	249.5207725
3028	249.4751851
3029	249.4140683
3030	249.3202093
3031	249.2812425
3032	249.2179622
3033	249.1190663
3034	249.1030214
3035	249.0473215
3036	249.0218539
3037	248.9314023
3038	248.864858
3039	248.7824724
3040	248.7673599
3041	248.7342896
3042	248.699321
3043	248.6516149
3044	248.609171
3045	248.5359132
3046	248.4791611
3047	248.4384056
3048	248.397031
3049	248.3166867
3050	248.2370232
3051	248.2024685
3052	248.1111898
3053	248.0916939
3054	248.036256
3055	248.0211937
3056	248.0159312
3057	247.9633535
3058	247.8771128
3059	247.8292574
3060	247.8191265
3061	247.7435573
3062	247.7352977
3063	247.6952272
3064	247.6182737
3065	247.5916578
3066	247.5656126
3067	247.543674
3068	247.4136682
3069	247.41015
3070	247.3789574
3071	247.3576066
3072	247.3209764
3073	247.294204
3074	247.2314117
3075	247.1706001
3076	247.1096632
3077	247.0639326
3078	246.9969983
3079	246.9714264
3080	246.9579923
3081	246.9060879
3082	246.8437769
3083	246.8136087
3084	246.802468
3085	246.762759
3086	246.7323654
3087	246.694197
3088	246.6564168
3089	246.5936007
3090	246.5398169
3091	246.5337696
3092	246.4993429
3093	246.4586055
3094	246.4408595
3095	246.395286
3096	246.3435971
3097	246.313224
3098	246.2625003
3099	246.2437413
3100	246.2184492
3101	246.1544068
3102	246.1216708
3103	246.1042326
3104	246.0483424
3105	246.0244291
3106	245.9812578
3107	245.9380526
3108	245.8677307
3109	245.8496421
3110	245.818037
3111	245.7665047
3112	245.7307971
3113	245.6824833
3114	245.651859
3115	245.5837322
3116	245.5463388
3117	245.5315294
3118	245.5233215
3119	245.4737592
3120	245.4400521
3121	245.3659827
3122	245.3307742
3123	245.3015149
3124	245.2200519
3125	245.1818502
3126	245.1398137
3127	245.136732
3128	245.0704173
3129	245.0206337
3130	244.9763047
3131	244.9614371
3132	244.9335182
3133	244.8733404
3134	244.8721062
3135	244.822061
3136	244.786819
3137	244.7226805
3138	244.7132319
3139	244.6964158
3140	244.6736657
3141	244.6368721
3142	244.5879791
3143	244.520182
3144	244.4794353
3145	244.4263679
3146	244.3799266
3147	244.3540594
3148	244.2602273
3149	244.2199795
3150	244.2013617
3151	244.1569842
3152	244.0898732
3153	244.0646794
3154	244.0465088
3155	243.9890048
3156	243.9790615
3157	243.9120434
3158	243.8866783
3159	243.8689692
3160	243.829946
3161	243.8052491
3162	243.777125
3163	243.757789
3164	243.6716085
3165	243.5877854
3166	243.5410064
3167	243.4807483
3168	243.4779958
3169	243.4667254
3170	243.4498111
3171	243.399324
3172	243.3408098
3173	243.3062014
3174	243.2671983
3175	243.212648
3176	243.2090063
3177	243.1850408
3178	243.159849
3179	243.0139768
3180	242.9305822
3181	242.9163161
3182	242.8921361
3183	242.8081735
3184	242.7725086
3185	242.7298895
3186	242.657249
3187	242.519643
3188	242.5088818
3189	242.4730121
3190	242.4109093
3191	242.3577662
3192	242.3072403
3193	242.2326458
3194	242.2241826
3195	242.1744774
3196	242.1328357
3197	242.116152
3198	242.1116003
3199	242.0560189
3200	242.0132675
3201	241.9966323
3202	241.9450531
3203	241.9437175
3204	241.8711968
3205	241.8125205
3206	241.7530909
3207	241.7328108
3208	241.6944583
3209	241.6649169
3210	241.6083755
3211	241.5467512
3212	241.5100385
3213	241.4647873
3214	241.4222055
3215	241.4054915
3216	241.3757068
3217	241.3658382
3218	241.3351691
3219	241.3231062
3220	241.2524508
3221	241.1681159
3222	241.1383901
3223	241.1099036
3224	241.0502791
3225	241.0078339
3226	240.9394952
3227	240.8806224
3228	240.8147868
3229	240.7574496
3230	240.6909473
3231	240.6626166
3232	240.6168877
3233	240.5935508
3234	240.5494696
3235	240.5117441
3236	240.4673524
3237	240.4394011
3238	240.4014559
3239	240.3528575
3240	240.3217264
3241	240.2551611
3242	240.1946949
3243	240.1578787
3244	240.141019
3245	240.0594157
3246	240.0214825
3247	239.9968538
3248	239.8730805
3249	239.8388558
3250	239.7581565
3251	239.7444106
3252	239.6535889
3253	239.6229042
3254	239.5959932
3255	239.5199629
